path,size_bytes,sha256,tracked_status,ignored_status,file_type,language,classification,generated_or_human,read_status,parser_used,purpose,principal_symbols,entrypoint_status,references_in,references_out,duplicate_group,risk_notes,reason_not_read
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/minecraft.cpython-312.pyc,10713,62948933ef6b707804cecf88200ebb3ccb33273d6aed02e9363f96f104e78811,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mips.cpython-312.pyc,3450,cdec87c2de3440e5d2a21966f0f03d402e60af120d6e8195eaff2fe51c714bba,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ml.cpython-312.pyc,26182,7d11eabb5caaac0005cc43e03014533d7b52d496f014c68b86b532a9fea6a6ec,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/modeling.cpython-312.pyc,12124,cbbd6b51c308278d66e25659b7f7ddb564ffc25aab639ecabf2dac4a40d48d98,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/modula2.cpython-312.pyc,26433,1efde9e770c38c4c869128a889b790dda010ea493165f03ccadd523d23001c03,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mojo.cpython-312.pyc,14377,556d731bd4d97cc51bc2dbed59afd911267f2aef2a21d0bcf009491c6681091f,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/monte.cpython-312.pyc,5128,87decd6b76061091472ca25cff3b6a368f717d338ca7e53e7b7fc4beb55193b9,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/mosel.cpython-312.pyc,6977,cbe0a5a45f4c3f6b3e5e01787e8a589918a0ff5325c74142b7ce7ad83e9f5818,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ncl.cpython-312.pyc,45929,a1d25462c452269f8a9a62c84a69dde60298e3e0d68d1bb56528dc76823ba611,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nimrod.cpython-312.pyc,6465,b2564cbed311ce64163e5906c8cdb24bc91b6cb5e3f34d64984a30f29c41ed96,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nit.cpython-312.pyc,2771,4f27b4a8bef0d3e73d67885ec19d601e107c9989ef339ffe4a064a2805a057e4,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/nix.cpython-312.pyc,5483,ce393cf88df0a5b4d18816f431ac79aa42ad117920ee5f824a9ccf41e5fb34b6,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/numbair.cpython-312.pyc,2146,3d2be8ce9df031eaa4aa62c0a171ab317a763af7fb847643d06afc149fa952f6,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/oberon.cpython-312.pyc,3766,f0b4abf502b97de699a85a3ba6f774e63ae232896a83258938bb5679dcc5d587,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/objective.cpython-312.pyc,19479,7f7d5e517d07cb182b7c3203bf6b22eea1f597ecd3a673205eab7fb9711c824f,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ooc.cpython-312.pyc,3131,d9afc6974fbcba0067017997b72847563edc14f604da7bf2872f66135599343d,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/openscad.cpython-312.pyc,3743,293e6e495b7249d70d9064e1bda2a2a9f41091303eb1df1d3e49e2b237d6641b,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/other.cpython-312.pyc,2465,94042e21aff37c582a0f243a317f4eb5cf4da57304cb5b7e82c4ca4bd3b2f401,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/parasail.cpython-312.pyc,2900,41fbb07bd9f1bbde6b71d4bfd016fd82c363dd3e056d9f5f79996fd2235416f2,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/parsers.cpython-312.pyc,24414,53b5714cf71ff4818573202418cba04f1a90d5c0d149ee2750ccfbbf26b9eda1,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pascal.cpython-312.pyc,23951,a071d5af6af224053da2dfca0346ecbcecff6de37c79a1d9735ee90c216cc076,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pawn.cpython-312.pyc,7875,90c26a79695cb62ac4262a6d614208fb305de3aecc87e8015008ef73e65115ea,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pddl.cpython-312.pyc,2826,3aa9a9cedcca09f8c0b3e5b4a14edf67cdc35df32cb0d7425ca02904837cef76,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/perl.cpython-312.pyc,39023,56cf41a9a937093bd871c4358fe6525acd22f58846b5ce2d8c915da47b9f316f,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/phix.cpython-312.pyc,18437,0d2cffdc92c8696c43f20bddb6d26df5fb719145894fd15dd5c82aae0d9a6566,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/php.cpython-312.pyc,14356,9141d01e14a0e4a8a6aa4e292e8accdf46a9c5e87a5e44f70f54ff450ccdf297,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pointless.cpython-312.pyc,2310,32ba09f53f681e0e7fee472a7f9b670c02d8ba16426850f3fad73d191f3b34d6,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/pony.cpython-312.pyc,3439,eba6988fa9a93ef6572db667c9e7e95e568c9041f83059cef8d25bef24eb9d9c,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/praat.cpython-312.pyc,10301,665f394e97c6d54154a7384ba690cf1fba0b86146f23ca7411491af240ad598b,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/procfile.cpython-312.pyc,1644,98e3a60775a897792e745f953777d646c9bf4f76f078319248b77f95f3fc07b5,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/prolog.cpython-312.pyc,10546,721913418974515d3b4baa6ed6e2f6030904c99db4abe099f69570e2c542c613,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/promql.cpython-312.pyc,3349,5d815dc7f741d194a611d86e4885dde4d68aa985c0f0478aef64963cff208747,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/prql.cpython-312.pyc,8397,b96affa731de689bb5ee7196d87c770016d04a69115498ff39fbd18267feba9e,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/ptx.cpython-312.pyc,3785,a95f8ef8996c00e9acf03399bf5a0dfa0bbdee105ed08e22b3ff03a6ff7699ff,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/python.cpython-312.pyc,43271,10d35a101c86609bf8708a66a0e664d7b50268988640976d429c8d96b442c8cd,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/q.cpython-312.pyc,5859,e66a1ca03f68c8a8a5f747706035199c74091098a5a5318186a07c9f44265c3b,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/qlik.cpython-312.pyc,3525,81b9ac292f29774ab60c82c3b42f65c166d53dc7ee03539af57dcb65285f77e5,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/qvt.cpython-312.pyc,5393,43e6918a82ce035081751755225a9e10220db0c2914efbb540e26e850509245f,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/r.cpython-312.pyc,6098,fb54068d974c631582b05fde4e98c2a8feed62a3cf6cf7f98445af31d64ac02c,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/rdf.cpython-312.pyc,12272,0ef1745ae76a66c023ab4b6df6ccae37da64159bc8d35e01485f90b1003f4154,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/rebol.cpython-312.pyc,19264,ba3dde102d5acbbdd81b105d68b36a0acf8b987ffa2d6f88e25c112694a49419,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/pygments/lexers/__pycache__/rego.cpython-312.pyc,1889,c92cd197159061417d9f8265c85567b21ce58a7419dbd8d6826bbf1ee108a469,UNTRACKED_OR_GENERATED,IGNORED,Python bytecode,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
