path,qualified_name,kind,line,end_line,decorators,callers,callees,imports,runtime_reachability,tests,configuration_dependencies,data_io,side_effects,external_services,documented,status
dubbing/transcription/models.py,TranscriptWord,class,28,59,dataclass,dubbing/transcription/faster_whisper.py:TranscriptWord;dubbing/transcription/job.py:TranscriptWord;dubbing/transcription/mlx_whisper.py:TranscriptWord;tests/transcription/test_diarization_integration.py:TranscriptWord;tests/transcription/test_models.py:TranscriptWord,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/transcription/test_diarization_integration.py;tests/transcription/test_models.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptWord.__post_init__,method,35,41,,,,__future__;dataclasses;typing,UNRESOLVED_STATICALLY,,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/transcription/models.py,TranscriptWord.shifted,method,43,50,,dubbing/transcription/job.py:local.shifted;dubbing/transcription/models.py:segment.shifted;dubbing/transcription/models.py:word.shifted;tests/transcription/test_models.py:_result.shifted,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/core/test_assembler.py;tests/transcription/test_models.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptWord.to_dict,method,52,59,,dubbing/apps/personal_capture/service.py:transcript.to_dict;dubbing/apps/personal_capture/service.py:translation.to_dict;dubbing/cli/main.py:attribution.to_dict;dubbing/cli/main.py:diarization.to_dict;dubbing/cli/main.py:result.to_dict;dubbing/diarization/attribution.py:contribution.to_dict;dubbing/diarization/job.py:final.to_dict;dubbing/diarization/job.py:result.to_dict;dubbing/diarization/models.py:item.to_dict;dubbing/diarization/models.py:turn.to_dict;dubbing/transcription/attribution.py:diarization.to_dict;dubbing/transcription/job.py:final.to_dict;dubbing/transcription/job.py:result.to_dict;dubbing/transcription/models.py:segment.to_dict;dubbing/transcription/models.py:word.to_dict;dubbing/translation/job.py:item.to_dict;dubbing/translation/job.py:result.to_dict;dubbing/translation/job.py:transcript.to_dict;dubbing/translation/models.py:segment.to_dict;tests/diarization/test_resumable.py:first.to_dict;tests/diarization/test_resumable.py:second.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_first.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_second.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_first.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_second.to_dict;tests/transcription/test_models.py:_result.to_dict;tests/transcription/test_resumable.py:first.to_dict;tests/transcription/test_resumable.py:second.to_dict;tests/translation/test_resumable.py:first.to_dict;tests/translation/test_resumable.py:second.to_dict,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/transcription/test_models.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptSegment,class,63,111,dataclass,dubbing/transcription/faster_whisper.py:TranscriptSegment;dubbing/transcription/job.py:TranscriptSegment;dubbing/transcription/mlx_whisper.py:TranscriptSegment;tests/personal_capture/test_full_day_gate.py:TranscriptSegment;tests/personal_capture/test_service.py:TranscriptSegment;tests/transcription/test_diarization_integration.py:TranscriptSegment;tests/transcription/test_models.py:TranscriptSegment;tests/transcription/test_resumable.py:TranscriptSegment;tests/translation/test_pipeline.py:TranscriptSegment;tests/translation/test_resumable.py:TranscriptSegment,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_models.py;tests/transcription/test_resumable.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptSegment.__post_init__,method,80,89,,,,__future__;dataclasses;typing,UNRESOLVED_STATICALLY,,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/transcription/models.py,TranscriptSegment.shifted,method,91,99,,dubbing/transcription/job.py:local.shifted;dubbing/transcription/models.py:segment.shifted;dubbing/transcription/models.py:word.shifted;tests/transcription/test_models.py:_result.shifted,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/core/test_assembler.py;tests/transcription/test_models.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptSegment.to_dict,method,101,111,,dubbing/apps/personal_capture/service.py:transcript.to_dict;dubbing/apps/personal_capture/service.py:translation.to_dict;dubbing/cli/main.py:attribution.to_dict;dubbing/cli/main.py:diarization.to_dict;dubbing/cli/main.py:result.to_dict;dubbing/diarization/attribution.py:contribution.to_dict;dubbing/diarization/job.py:final.to_dict;dubbing/diarization/job.py:result.to_dict;dubbing/diarization/models.py:item.to_dict;dubbing/diarization/models.py:turn.to_dict;dubbing/transcription/attribution.py:diarization.to_dict;dubbing/transcription/job.py:final.to_dict;dubbing/transcription/job.py:result.to_dict;dubbing/transcription/models.py:segment.to_dict;dubbing/transcription/models.py:word.to_dict;dubbing/translation/job.py:item.to_dict;dubbing/translation/job.py:result.to_dict;dubbing/translation/job.py:transcript.to_dict;dubbing/translation/models.py:segment.to_dict;tests/diarization/test_resumable.py:first.to_dict;tests/diarization/test_resumable.py:second.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_first.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_second.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_first.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_second.to_dict;tests/transcription/test_models.py:_result.to_dict;tests/transcription/test_resumable.py:first.to_dict;tests/transcription/test_resumable.py:second.to_dict;tests/translation/test_resumable.py:first.to_dict;tests/translation/test_resumable.py:second.to_dict,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/transcription/test_models.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptionResult,class,115,162,dataclass,dubbing/transcription/faster_whisper.py:TranscriptionResult;dubbing/transcription/job.py:TranscriptionResult;dubbing/transcription/mlx_whisper.py:TranscriptionResult;tests/personal_capture/test_full_day_gate.py:TranscriptionResult;tests/personal_capture/test_service.py:TranscriptionResult;tests/transcription/test_diarization_integration.py:TranscriptionResult;tests/transcription/test_models.py:TranscriptionResult;tests/transcription/test_resumable.py:TranscriptionResult;tests/translation/test_pipeline.py:TranscriptionResult;tests/translation/test_resumable.py:TranscriptionResult,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_models.py;tests/transcription/test_resumable.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptionResult.__post_init__,method,127,136,,,,__future__;dataclasses;typing,UNRESOLVED_STATICALLY,,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/transcription/models.py,TranscriptionResult.shifted,method,138,145,,dubbing/transcription/job.py:local.shifted;dubbing/transcription/models.py:segment.shifted;dubbing/transcription/models.py:word.shifted;tests/transcription/test_models.py:_result.shifted,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/core/test_assembler.py;tests/transcription/test_models.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/models.py,TranscriptionResult.to_dict,method,147,162,,dubbing/apps/personal_capture/service.py:transcript.to_dict;dubbing/apps/personal_capture/service.py:translation.to_dict;dubbing/cli/main.py:attribution.to_dict;dubbing/cli/main.py:diarization.to_dict;dubbing/cli/main.py:result.to_dict;dubbing/diarization/attribution.py:contribution.to_dict;dubbing/diarization/job.py:final.to_dict;dubbing/diarization/job.py:result.to_dict;dubbing/diarization/models.py:item.to_dict;dubbing/diarization/models.py:turn.to_dict;dubbing/transcription/attribution.py:diarization.to_dict;dubbing/transcription/job.py:final.to_dict;dubbing/transcription/job.py:result.to_dict;dubbing/transcription/models.py:segment.to_dict;dubbing/transcription/models.py:word.to_dict;dubbing/translation/job.py:item.to_dict;dubbing/translation/job.py:result.to_dict;dubbing/translation/job.py:transcript.to_dict;dubbing/translation/models.py:segment.to_dict;tests/diarization/test_resumable.py:first.to_dict;tests/diarization/test_resumable.py:second.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_first.to_dict;tests/personal_capture/test_full_day_gate.py:diarization_second.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_first.to_dict;tests/personal_capture/test_full_day_gate.py:transcript_second.to_dict;tests/transcription/test_models.py:_result.to_dict;tests/transcription/test_resumable.py:first.to_dict;tests/transcription/test_resumable.py:second.to_dict;tests/translation/test_resumable.py:first.to_dict;tests/translation/test_resumable.py:second.to_dict,,__future__;dataclasses;typing,STATICALLY_REFERENCED,tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/transcription/test_models.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/pipeline.py,AudioUnderstandingPipeline,class,12,30,,dubbing/apps/personal_capture/service.py:AudioUnderstandingPipeline;dubbing/cli/main.py:AudioUnderstandingPipeline;tests/transcription/test_diarization_integration.py:AudioUnderstandingPipeline,,__future__;dubbing.diarization.base;dubbing.diarization.models;dubbing.transcription.attribution;dubbing.transcription.base;dubbing.transcription.models;pathlib,STATICALLY_REFERENCED,tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/pipeline.py,AudioUnderstandingPipeline.__init__,method,15,16,,,,__future__;dubbing.diarization.base;dubbing.diarization.models;dubbing.transcription.attribution;dubbing.transcription.base;dubbing.transcription.models;pathlib,UNRESOLVED_STATICALLY,tests/acceptance/test_acceptance_cli.py;tests/core/test_pipeline.py;tests/diarization/test_pipeline.py;tests/diarization/test_resumable.py;tests/diarization/test_sherpa_backend.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/transcription/pipeline.py,AudioUnderstandingPipeline.run,method,18,30,,acceptance.py:app.run;acceptance.py:subprocess.run;dubbing/apps/dubbing_web.py:app.run;dubbing/apps/personal_capture/preflight.py:subprocess.run;dubbing/apps/personal_capture/review.py:app.run;dubbing/apps/personal_capture/service.py:AudioUnderstandingPipeline.run;dubbing/apps/personal_capture/service.py:ResumableDiarizationJob.run;dubbing/apps/personal_capture/service.py:ResumableTranscriptionJob.run;dubbing/apps/personal_capture/service.py:ResumableTranslationJob.run;dubbing/backends/espeak.py:subprocess.run;dubbing/backends/piper.py:subprocess.run;dubbing/backends/say.py:subprocess.run;dubbing/cli/main.py:AudioUnderstandingPipeline.run;dubbing/cli/main.py:ResumableDiarizationJob.run;dubbing/cli/main.py:ResumableTranscriptionJob.run;dubbing/diarization/job.py:subprocess.run;dubbing/diarization/sherpa.py:subprocess.run;dubbing/transcription/job.py:subprocess.run;tests/cli/test_cli.py:subprocess.run;tests/core/test_adversarial_hardening.py:subprocess.run;tests/core/test_pipeline.py:DubbingPipeline.run;tests/diarization/test_resumable.py:job.run;tests/personal_capture/test_full_day_gate.py:diarization.run;tests/personal_capture/test_full_day_gate.py:transcription.run;tests/transcription/test_diarization_integration.py:AudioUnderstandingPipeline.run;tests/transcription/test_resumable.py:job.run;tests/translation/test_resumable.py:job.run,,__future__;dubbing.diarization.base;dubbing.diarization.models;dubbing.transcription.attribution;dubbing.transcription.base;dubbing.transcription.models;pathlib,STATICALLY_REFERENCED,tests/acceptance/test_acceptance_cli.py;tests/acceptance/test_acceptance_helpers.py;tests/acceptance/test_project_structure.py;tests/cli/test_cli.py;tests/cli/test_gpu_launcher.py;tests/core/test_adversarial_hardening.py;tests/core/test_batch.py;tests/core/test_mutant_killers.py;tests/core/test_parallel_pipeline.py;tests/core/test_pipeline.py;tests/core/test_piper_backend.py;tests/core/test_prosody_bounds.py;tests/core/test_say_backend.py;tests/diarization/test_pipeline.py;tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_preflight.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/render.py,_srt_timestamp,function,6,10,,dubbing/transcription/render.py:_srt_timestamp,_srt_timestamp;blocks.append;divmod;enumerate;join;lines.append;str,__future__;dubbing.transcription.models,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/render.py,transcript_to_srt,function,13,29,,dubbing/apps/personal_capture/service.py:transcript_to_srt;dubbing/cli/main.py:transcript_to_srt;tests/transcription/test_models.py:transcript_to_srt,_srt_timestamp;blocks.append;divmod;enumerate;join;lines.append;str,__future__;dubbing.transcription.models,STATICALLY_REFERENCED,tests/transcription/test_models.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/transcription/render.py,transcript_to_text,function,32,37,,dubbing/apps/personal_capture/service.py:transcript_to_text;dubbing/cli/main.py:transcript_to_text;tests/transcription/test_models.py:transcript_to_text,_srt_timestamp;blocks.append;divmod;enumerate;join;lines.append;str,__future__;dubbing.transcription.models,STATICALLY_REFERENCED,tests/transcription/test_models.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/base.py,LanguageDetector,class,6,9,,,,__future__;abc,UNRESOLVED_STATICALLY,tests/personal_capture/test_service.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/translation/base.py,LanguageDetector.detect,method,8,9,abstractmethod,dubbing/translation/pipeline.py:detector.detect;tests/translation/test_pipeline.py:detector.detect,,__future__;abc,STATICALLY_REFERENCED,tests/personal_capture/test_service.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/base.py,TranslationBackend,class,12,26,,,,__future__;abc,UNRESOLVED_STATICALLY,tests/personal_capture/test_service.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,AMBIGUOUS_NO_STATIC_CALLER
dubbing/translation/base.py,TranslationBackend.identity,method,15,16,property;abstractmethod,,,__future__;abc,UNRESOLVED_STATICALLY,tests/core/test_mutant_killers.py;tests/core/test_say_backend.py;tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_resumable.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,YES,AMBIGUOUS_NO_STATIC_CALLER
dubbing/translation/base.py,TranslationBackend.translate,method,19,26,abstractmethod,dubbing/translation/pipeline.py:backend.translate,,__future__;abc,STATICALLY_REFERENCED,tests/personal_capture/test_service.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,YES,ACTIVE_OR_EXTERNALLY_REACHABLE
